security,option_ticker,trade_date,option_type,expiration,option_condition_name,option_strike_price,option_size,security_iqr_size,n_range,security_n_size,option_price,option_trade_value,option_trade_value_bin,security_iqr_trade_value,security_n_trade_value,stock_min_date,stock_max_date,highest_price_in_period,lowest_price_in_period,expiration_high,expiration_low,expiration_close,itm_otm_category
CMA,O:CMA241018C00067000,2024-10-17,C,2024-10-18,Multi Leg Auction,67.0,640,262.5,0.985,2000.0,0.28,17920.0,6,18390.0,83252.85,2024-10-18,2024-10-18,66.06,64.0201,66.06,64.0201,64.94,4C. Option Stay OTM
CMA,O:CMA241018P00055000,2024-09-26,P,2024-10-18,Single Leg Floor Trade,55.0,3000,262.5,0.985,2000.0,0.55,150000.0,1,18390.0,83252.85,2024-09-27,2024-10-18,66.06,57.24,66.06,64.0201,64.94,4P. Option Stay OTM
CMA,O:CMA241018P00055000,2024-09-26,P,2024-10-18,Automatic Execution,55.0,325,262.5,0.985,2000.0,0.55,17875.0,6,18390.0,83252.85,2024-09-27,2024-10-18,66.06,57.24,66.06,64.0201,64.94,4P. Option Stay OTM
CMA,O:CMA241018P00055000,2024-10-11,P,2024-10-18,Single Leg Cross Non ISO,55.0,2500,262.5,0.985,2000.0,0.25,62500.0,2,18390.0,83252.85,2024-10-14,2024-10-18,66.06,60.75,66.06,64.0201,64.94,4P. Option Stay OTM
CMA,O:CMA241018P00061000,2024-10-17,P,2024-10-18,Multi Leg floor trade,61.0,665,262.5,0.985,2000.0,0.94,62510.0,2,18390.0,83252.85,2024-10-18,2024-10-18,66.06,64.0201,66.06,64.0201,64.94,4P. Option Stay OTM
CMA,O:CMA241018P00061000,2024-10-17,P,2024-10-18,Multi Leg Auction,61.0,640,262.5,0.985,2000.0,0.8,51200.0,3,18390.0,83252.85,2024-10-18,2024-10-18,66.06,64.0201,66.06,64.0201,64.94,4P. Option Stay OTM
CMA,O:CMA241018P00057500,2024-10-17,P,2024-10-18,Multi Leg floor trade,57.5,665,262.5,0.985,2000.0,0.17,11305.0,9,18390.0,83252.85,2024-10-18,2024-10-18,66.06,64.0201,66.06,64.0201,64.94,4P. Option Stay OTM
CMA,O:CMA241101C00064000,2024-10-15,C,2024-11-01,Single Leg Floor Trade,64.0,252,262.5,0.985,2000.0,1.4,34020.0,4,18390.0,83252.85,2024-10-16,2024-11-01,66.06,61.22,64.07,62.62,62.89,2C. Option Close Temp ITM
CMA,O:CMA241101C00064000,2024-10-15,C,2024-11-01,Automatic Execution,64.0,180,262.5,0.985,2000.0,1.3,23400.0,5,18390.0,83252.85,2024-10-16,2024-11-01,66.06,61.22,64.07,62.62,62.89,2C. Option Close Temp ITM
CMA,O:CMA241101C00064000,2024-10-15,C,2024-11-01,Intermarket Sweep Order,64.0,183,262.5,0.985,2000.0,1.25,22875.0,5,18390.0,83252.85,2024-10-16,2024-11-01,66.06,61.22,64.07,62.62,62.89,2C. Option Close Temp ITM
CMA,O:CMA241101C00064000,2024-10-24,C,2024-11-01,Automatic Execution,64.0,287,262.5,0.985,2000.0,0.75,20090.0,6,18390.0,83252.85,2024-10-25,2024-11-01,65.015,61.69,64.07,62.62,62.89,2C. Option Close Temp ITM
CMA,O:CMA241101P00059000,2024-10-11,P,2024-11-01,Multi Leg auto-electronic trade against single leg(s),59.0,81,262.5,0.985,2000.0,1.3,10530.0,10,18390.0,83252.85,2024-10-14,2024-11-01,66.06,60.75,64.07,62.62,62.89,4P. Option Stay OTM
CMA,O:CMA241108C00063000,2024-10-29,C,2024-11-08,Single Leg Auction Non ISO,63.0,96,262.5,0.985,2000.0,2.0,19200.0,6,18390.0,83252.85,2024-10-30,2024-11-08,70.38,62.03,69.56,67.985,69.1,1C. Option Close ITM
CMA,O:CMA241108C00066000,2024-10-31,C,2024-11-08,Automatic Execution,66.0,100,262.5,0.985,2000.0,1.55,15500.0,7,18390.0,83252.85,2024-11-01,2024-11-08,70.38,62.03,69.56,67.985,69.1,1C. Option Close ITM
CMA,O:CMA241115C00064000,2024-10-29,C,2024-11-15,Single Leg Auction Non ISO,64.0,499,262.5,0.985,2000.0,1.95,97305.0,1,18390.0,83252.85,2024-10-30,2024-11-15,71.63,62.03,70.75,68.81,68.92,1C. Option Close ITM
CMA,O:CMA241115C00064000,2024-10-29,C,2024-11-15,Automatic Execution,64.0,247,262.5,0.985,2000.0,1.95,48165.0,3,18390.0,83252.85,2024-10-30,2024-11-15,71.63,62.03,70.75,68.81,68.92,1C. Option Close ITM
CMA,O:CMA241115P00055000,2024-10-21,P,2024-11-15,Single Leg Floor Trade,55.0,6000,262.5,0.985,2000.0,0.45,270000.0,1,18390.0,83252.85,2024-10-22,2024-11-15,71.63,61.22,70.75,68.81,68.92,4P. Option Stay OTM
CMA,O:CMA241115P00060000,2024-10-21,P,2024-11-15,Automatic Execution,60.0,78,262.5,0.985,2000.0,1.75,13650.0,7,18390.0,83252.85,2024-10-22,2024-11-15,71.63,61.22,70.75,68.81,68.92,4P. Option Stay OTM
CMA,O:CMA241115P00060000,2024-10-25,P,2024-11-15,Single Leg Floor Trade,60.0,350,262.5,0.985,2000.0,1.75,61250.0,2,18390.0,83252.85,2024-10-28,2024-11-15,71.63,61.92,70.75,68.81,68.92,4P. Option Stay OTM
CMA,O:CMA241213C00070000,2024-12-12,C,2024-12-13,Multi Leg floor trade,70.0,12000,262.5,0.985,2000.0,0.05,60000.0,3,18390.0,83252.85,2024-12-13,2024-12-13,66.73,65.65,66.73,65.65,66.58,4C. Option Stay OTM
CMA,O:CMA241220P00062500,2024-12-12,P,2024-12-20,Automatic Execution,62.5,390,262.5,0.985,2000.0,0.25,9750.0,10,18390.0,83252.85,2024-12-13,2024-12-20,66.765,59.11,61.65,59.11,61.16,1P. Option Close ITM
CMA,O:CMA250110C00066000,2024-12-20,C,2025-01-10,Automatic Execution,66.0,380,262.5,0.985,2000.0,0.35,13300.0,8,18390.0,83252.85,2024-12-23,2025-01-10,63.96,59.74,61.25,59.74,60.21,4C. Option Stay OTM
CMA,O:CMA250117C00065000,2024-12-18,C,2025-01-17,Multi Leg auto-electronic trade,65.0,500,262.5,0.985,2000.0,1.3,64500.0,2,18390.0,83252.85,2024-12-19,2025-01-17,66.19,59.11,66.19,64.74,66.1,1C. Option Close ITM
CMA,O:CMA250117C00065000,2024-12-19,C,2025-01-17,Automatic Execution,65.0,142,262.5,0.985,2000.0,0.7,9940.0,10,18390.0,83252.85,2024-12-20,2025-01-17,66.19,59.11,66.19,64.74,66.1,1C. Option Close ITM
CMA,O:CMA250117C00062000,2025-01-13,C,2025-01-17,Multi Leg floor trade,62.0,306,262.5,0.985,2000.0,0.4,12240.0,9,18390.0,83252.85,2025-01-14,2025-01-17,66.19,61.38,66.19,64.74,66.1,1C. Option Close ITM
CMA,O:CMA250124C00066000,2025-01-03,C,2025-01-24,Single Leg Auction Non ISO,66.0,342,262.5,0.985,2000.0,0.68,23256.0,5,18390.0,83252.85,2025-01-06,2025-01-24,67.12,59.74,63.74,61.88,63.27,3C. Option Temp ITM
CMA,O:CMA250124C00065000,2025-01-14,C,2025-01-24,Multi Leg auto-electronic trade,65.0,129,262.5,0.985,2000.0,0.97,12513.0,8,18390.0,83252.85,2025-01-15,2025-01-24,67.12,61.6632,63.74,61.88,63.27,3C. Option Temp ITM
CMA,O:CMA250131C00065000,2025-01-13,C,2025-01-31,Automatic Execution,65.0,300,262.5,0.985,2000.0,0.65,19500.0,6,18390.0,83252.85,2025-01-14,2025-01-31,68.51,61.38,67.76,66.04,67.32,1C. Option Close ITM
CMA,O:CMA250214C00070000,2025-02-07,C,2025-02-14,Multi Leg floor trade,70.0,356,262.5,0.985,2000.0,0.6,21360.0,5,18390.0,83252.85,2025-02-10,2025-02-14,67.87,65.74,67.87,66.72,67.09,4C. Option Stay OTM
CMA,O:CMA250221P00065000,2025-01-31,P,2025-02-21,Multi Leg floor trade,65.0,2000,262.5,0.985,2000.0,1.15,230000.0,1,18390.0,83252.85,2025-02-03,2025-02-21,68.94,64.9,67.4,65.02,65.42,3P. Option Temp ITM
CMA,O:CMA250221C00069000,2025-01-31,C,2025-02-21,Automatic Execution,69.0,98,262.5,0.985,2000.0,1.25,12250.0,9,18390.0,83252.85,2025-02-03,2025-02-21,68.94,64.9,67.4,65.02,65.42,4C. Option Stay OTM
CMA,O:CMA250221C00072000,2025-02-05,C,2025-02-21,Automatic Execution,72.0,300,262.5,0.985,2000.0,0.9,27000.0,4,18390.0,83252.85,2025-02-06,2025-02-21,68.85,65.02,67.4,65.02,65.42,4C. Option Stay OTM
CMA,O:CMA250221C00071000,2025-02-05,C,2025-02-21,Intermarket Sweep Order,71.0,112,262.5,0.985,2000.0,1.0,11200.0,10,18390.0,83252.85,2025-02-06,2025-02-21,68.85,65.02,67.4,65.02,65.42,4C. Option Stay OTM
CMA,O:CMA250221C00070000,2025-02-06,C,2025-02-21,Automatic Execution,70.0,175,262.5,0.985,2000.0,0.75,13125.0,8,18390.0,83252.85,2025-02-07,2025-02-21,68.48,65.02,67.4,65.02,65.42,4C. Option Stay OTM
CMA,O:CMA250221P00062500,2025-01-30,P,2025-02-21,Multi Leg Auction,62.5,514,262.5,0.985,2000.0,0.25,12850.0,8,18390.0,83252.85,2025-01-31,2025-02-21,68.94,64.9,67.4,65.02,65.42,4P. Option Stay OTM
CMA,O:CMA250221P00063000,2025-01-31,P,2025-02-21,Multi Leg floor trade,63.0,2000,262.5,0.985,2000.0,0.6,120000.0,1,18390.0,83252.85,2025-02-03,2025-02-21,68.94,64.9,67.4,65.02,65.42,4P. Option Stay OTM
CMA,O:CMA250228P00062000,2025-02-26,P,2025-02-28,Single Leg Floor Trade,62.0,1121,262.5,0.985,2000.0,0.35,39235.0,3,18390.0,83252.85,2025-02-27,2025-02-28,64.87,62.94,64.33,62.94,64.33,4P. Option Stay OTM
CMA,O:CMA250307P00063000,2025-02-25,P,2025-03-07,Multi Leg floor trade,63.0,1000,262.5,0.985,2000.0,1.2,120000.0,1,18390.0,83252.85,2025-02-26,2025-03-07,65.35,56.73,58.77,56.73,58.3,1P. Option Close ITM
CMA,O:CMA250307P00060000,2025-02-25,P,2025-03-07,Multi Leg floor trade,60.0,600,262.5,0.985,2000.0,0.4,21000.0,5,18390.0,83252.85,2025-02-26,2025-03-07,65.35,56.73,58.77,56.73,58.3,1P. Option Close ITM
CMA,O:CMA250307P00063000,2025-02-26,P,2025-03-07,Multi Leg auto-electronic trade,63.0,198,262.5,0.985,2000.0,0.75,14454.0,7,18390.0,83252.85,2025-02-27,2025-03-07,65.35,56.73,58.77,56.73,58.3,1P. Option Close ITM
CMA,O:CMA250314P00055000,2025-03-07,P,2025-03-14,Multi Leg floor trade,55.0,1000,262.5,0.985,2000.0,0.7,70000.0,2,18390.0,83252.85,2025-03-10,2025-03-14,58.765,55.41,57.79,56.69,57.69,4P. Option Stay OTM
CMA,O:CMA250321P00057500,2025-03-04,P,2025-03-21,Automatic Execution,57.5,95,262.5,0.985,2000.0,1.6,15200.0,7,18390.0,83252.85,2025-03-05,2025-03-21,60.26,55.41,59.4,57.79,59.05,3P. Option Temp ITM
CMA,O:CMA250417P00052500,2025-04-03,P,2025-04-17,Single Leg Auction Non ISO,52.5,100,262.5,0.985,2000.0,1.32,13200.0,8,18390.0,83252.85,2025-04-04,2025-04-17,55.815,48.12,53.42,52.57,52.95,3P. Option Temp ITM
CMA,O:CMA250425C00056000,2025-04-09,C,2025-04-25,Automatic Execution,56.0,108,262.5,0.985,2000.0,2.5,25920.0,4,18390.0,83252.85,2025-04-10,2025-04-25,54.79,49.45,53.63,52.815,53.11,4C. Option Stay OTM
CMA,O:CMA250516P00052500,2025-04-17,P,2025-05-16,Automatic Execution,52.5,56,262.5,0.985,2000.0,2.55,14280.0,7,18390.0,83252.85,2025-04-21,2025-05-16,59.36,49.57,59.13,57.7,58.79,3P. Option Temp ITM
COLB,O:COLB250221C00030000,2025-01-23,C,2025-02-21,Automatic Execution,30.0,128,327.75,0.985,246.34,0.5,6400.0,1,7486.25,6320.5,2025-01-24,2025-02-21,28.72,26.4133,27.46,26.4133,26.51,4C. Option Stay OTM
COOP,O:COOP241115C00097500,2024-10-23,C,2024-11-15,Automatic Execution,97.5,199,96.625,0.985,313.25,1.1,21890.0,2,15526.25,22440.5,2024-10-24,2024-11-15,103.05,87.5,98.165,96.1,96.18,2C. Option Close Temp ITM
COOP,O:COOP250117C00100000,2024-12-18,C,2025-01-17,Automatic Execution,100.0,150,96.625,0.985,313.25,1.5,22500.0,1,15526.25,22440.5,2024-12-19,2025-01-17,103.89,89.7,103.89,102.26,103.68,1C. Option Close ITM
COOP,O:COOP250117C00100000,2024-12-18,C,2025-01-17,Single Leg Auction Non ISO,100.0,59,96.625,0.985,313.25,1.66,9794.0,7,15526.25,22440.5,2024-12-19,2025-01-17,103.89,89.7,103.89,102.26,103.68,1C. Option Close ITM
COOP,O:COOP250221C00105000,2025-01-24,C,2025-02-21,Automatic Execution,105.0,60,96.625,0.985,313.25,2.95,17700.0,3,15526.25,22440.5,2025-01-27,2025-02-21,110.9681,100.0,110.9681,108.11,110.51,1C. Option Close ITM
COOP,O:COOP250221C00110000,2025-02-11,C,2025-02-21,Automatic Execution,110.0,104,96.625,0.985,313.25,2.15,22360.0,2,15526.25,22440.5,2025-02-12,2025-02-21,110.9681,100.0,110.9681,108.11,110.51,1C. Option Close ITM
COOP,O:COOP250321C00115000,2025-02-28,C,2025-03-21,Stock Options floor trade,115.0,420,96.625,0.985,313.25,1.91,80220.0,1,15526.25,22440.5,2025-03-03,2025-03-21,114.05,97.58,105.87,103.62,104.19,4C. Option Stay OTM
COOP,O:COOP250417P00120000,2025-04-04,P,2025-04-17,Single Leg Auction Non ISO,120.0,109,96.625,0.985,313.25,1.1,11990.0,5,15526.25,22440.5,2025-04-07,2025-04-17,136.79,103.1486,114.7044,111.0,111.21,1P. Option Close ITM
COOP,O:COOP250417C00115000,2025-04-11,C,2025-04-17,Intermarket Sweep Order,115.0,95,96.625,0.985,313.25,1.4,13300.0,4,15526.25,22440.5,2025-04-14,2025-04-17,118.13,109.59,114.7044,111.0,111.21,3C. Option Temp ITM
COOP,O:COOP250417C00145000,2025-04-02,C,2025-04-17,Automatic Execution,145.0,50,96.625,0.985,313.25,2.1,10500.0,6,15526.25,22440.5,2025-04-03,2025-04-17,136.79,103.1486,114.7044,111.0,111.21,4C. Option Stay OTM
COOP,O:COOP250417C00120000,2025-04-15,C,2025-04-17,Automatic Execution,120.0,78,96.625,0.985,313.25,1.6,10920.0,5,15526.25,22440.5,2025-04-16,2025-04-17,115.44,110.01,114.7044,111.0,111.21,4C. Option Stay OTM
COOP,O:COOP250417P00100000,2025-03-31,P,2025-04-17,Automatic Execution,100.0,49,96.625,0.985,313.25,2.0,9800.0,6,15526.25,22440.5,2025-04-01,2025-04-17,137.595,103.1486,114.7044,111.0,111.21,4P. Option Stay OTM
COOP,O:COOP250417P00100000,2025-04-04,P,2025-04-17,Automatic Execution,100.0,360,96.625,0.985,313.25,0.25,9000.0,9,15526.25,22440.5,2025-04-07,2025-04-17,136.79,103.1486,114.7044,111.0,111.21,4P. Option Stay OTM
COOP,O:COOP250516P00110000,2025-04-17,P,2025-05-16,Automatic Execution,110.0,20,96.625,0.985,313.25,6.5,13000.0,4,15526.25,22440.5,2025-04-21,2025-05-16,138.35,106.48,138.35,130.875,131.81,3P. Option Temp ITM
COOP,O:COOP250516P00115000,2025-05-05,P,2025-05-16,Automatic Execution,115.0,30,96.625,0.985,313.25,3.0,9000.0,9,15526.25,22440.5,2025-05-06,2025-05-16,138.35,114.26,138.35,130.875,131.81,3P. Option Temp ITM
COOP,O:COOP250516C00140000,2025-04-25,C,2025-05-16,Single Leg Auction Non ISO,140.0,167,96.625,0.985,313.25,1.11,18370.0,3,15526.25,22440.5,2025-04-28,2025-05-16,138.35,114.26,138.35,130.875,131.81,4C. Option Stay OTM
COOP,O:COOP250516C00140000,2025-05-13,C,2025-05-16,Single Leg Auction Non ISO,140.0,250,96.625,0.985,313.25,0.35,8750.0,10,15526.25,22440.5,2025-05-14,2025-05-16,138.35,125.64,138.35,130.875,131.81,4C. Option Stay OTM
COOP,O:COOP250516P00110000,2025-04-25,P,2025-05-16,Automatic Execution,110.0,34,96.625,0.985,313.25,2.65,9010.0,8,15526.25,22440.5,2025-04-28,2025-05-16,138.35,114.26,138.35,130.875,131.81,4P. Option Stay OTM
COOP,O:COOP250620C00135000,2025-06-06,C,2025-06-20,Automatic Execution,135.0,30,96.625,0.985,313.25,3.0,9000.0,8,15526.25,22440.5,2025-06-09,2025-06-10,136.36,129.58,,,,3C. Option Temp ITM
COOP,O:COOP250620C00140000,2025-06-05,C,2025-06-20,Automatic Execution,140.0,26,96.625,0.985,313.25,3.7,9620.0,7,15526.25,22440.5,2025-06-06,2025-06-10,136.36,129.52,,,,4C. Option Stay OTM
CRBG,O:CRBG240920P00028000,2024-08-27,P,2024-09-20,Automatic Execution,28.0,496,324.5,0.985,1038.85,0.5,24800.0,4,15641.25,51292.5,2024-08-28,2024-09-20,29.76,25.97,28.085,27.625,27.88,1P. Option Close ITM
CRBG,O:CRBG240920P00029000,2024-08-30,P,2024-09-20,Automatic Execution,29.0,560,324.5,0.985,1038.85,0.75,36400.0,2,15641.25,51292.5,2024-09-03,2024-09-20,29.76,25.97,28.085,27.625,27.88,1P. Option Close ITM
CRBG,O:CRBG240920P00028000,2024-09-03,P,2024-09-20,Automatic Execution,28.0,345,324.5,0.985,1038.85,0.5,17250.0,6,15641.25,51292.5,2024-09-04,2024-09-20,29.39,25.97,28.085,27.625,27.88,1P. Option Close ITM
CRBG,O:CRBG240920P00027000,2024-08-27,P,2024-09-20,Automatic Execution,27.0,941,324.5,0.985,1038.85,0.2,18820.0,6,15641.25,51292.5,2024-08-28,2024-09-20,29.76,25.97,28.085,27.625,27.88,3P. Option Temp ITM
CRBG,O:CRBG240920P00027000,2024-08-28,P,2024-09-20,Automatic Execution,27.0,766,324.5,0.985,1038.85,0.2,15320.0,7,15641.25,51292.5,2024-08-29,2024-09-20,29.76,25.97,28.085,27.625,27.88,3P. Option Temp ITM
CRBG,O:CRBG241018C00029000,2024-09-25,C,2024-10-18,Automatic Execution,29.0,320,324.5,0.985,1038.85,0.75,24000.0,4,15641.25,51292.5,2024-09-26,2024-10-18,32.15,28.085,31.79,31.32,31.71,1C. Option Close ITM
CRBG,O:CRBG241018P00026000,2024-09-18,P,2024-10-18,Automatic Execution,26.0,203,324.5,0.985,1038.85,0.5,10150.0,9,15641.25,51292.5,2024-09-19,2024-10-18,32.15,27.39,31.79,31.32,31.71,4P. Option Stay OTM
CRBG,O:CRBG241018P00027000,2024-09-19,P,2024-10-18,Automatic Execution,27.0,316,324.5,0.985,1038.85,0.5,12640.0,8,15641.25,51292.5,2024-09-20,2024-10-18,32.15,27.625,31.79,31.32,31.71,4P. Option Stay OTM
CRBG,O:CRBG241018P00028000,2024-09-23,P,2024-10-18,Automatic Execution,28.0,269,324.5,0.985,1038.85,0.6,16140.0,6,15641.25,51292.5,2024-09-24,2024-10-18,32.15,28.085,31.79,31.32,31.71,4P. Option Stay OTM
CRBG,O:CRBG241018P00028000,2024-09-24,P,2024-10-18,Automatic Execution,28.0,316,324.5,0.985,1038.85,0.6,18960.0,5,15641.25,51292.5,2024-09-25,2024-10-18,32.15,28.085,31.79,31.32,31.71,4P. Option Stay OTM
